DATE,real_pc_y,real_pc_cm,real_pc_xall,real_pc_xmarket,real_pc_xhome,pc_hours,productivity,real_pc_kall,real_pc_kmarket,real_pc_khome,solow_residual,relative_price_investment,tau_k,tau_n,return_business_capital_pre_tax,return_business_capital_pre_tax_no_gain,return_business_capital_after_tax,return_business_capital_after_tax_no_gain,return_business_capital_pre_tax_adj,return_business_capital_pre_tax_no_gain_adj,return_business_capital_after_tax_adj,return_business_capital_after_tax_no_gain_adj,return_all_capital_pre_tax,return_all_capital_pre_tax_no_gain,return_all_capital_after_tax,return_all_capital_after_tax_no_gain,return_housing_capital_pre_tax,return_housing_capital_pre_tax_no_gain,return_housing_capital_after_tax,return_housing_capital_after_tax_no_gain
1947-01-01,,,,,,,,,,,,1.8370962878848094,0.4378374581403597,0.15611037352811413,,,,,,,,,,,,,,,,
1947-04-01,,,,,,,,,,,27.727537375859313,1.8772904225704024,0.39413515688251066,0.15580437131506156,22.028940895763462,12.180808131786947,16.77969608049481,7.254325630093095,21.627739138716827,11.804153580882959,16.544394586796663,7.033574350310889,17.64946321791918,8.070371552573153,14.480693372861886,5.0977952220479406,11.729137190749972,2.5176808633832204,11.325556214841171,2.139332271708372
1947-07-01,,,,,,,,,,,26.939419328862765,1.8858648766471184,0.3865228857501709,0.1493106376761703,13.915889023543194,11.914681636669734,9.12753941115274,7.18989744377474,13.540938155679981,11.544683915473053,8.904701440778084,6.97003435774719,9.870362538588505,7.922814786565091,6.970970513710362,5.062182766858214,4.377754521776578,2.5038557349617907,3.99962047534943,2.1308269986129336
1947-10-01,,,,,,,,,,,26.86816800600615,1.8720995077029323,0.39610238036256745,0.14855741749409998,8.731740385298492,11.874117339442947,4.011178685731331,7.05103415416195,8.374156437437485,11.508807152396706,3.8022043689867724,6.837494565983815,4.864766585511826,7.923245694396708,1.9939033863275002,4.989591969342921,-0.45741662442282394,2.4843046047707817,-0.8250816998785271,2.1085164496046582
1948-01-01,21.288810841826976,10.973786449063173,5.643307281287116,2.269761626053889,3.3735456552332277,0.7676775825355696,27.7314478449559,52.40344991471415,23.076333632390085,29.32711628232407,26.99473161308302,1.8624754240789207,0.36995919990386117,0.14717282287012967,10.30200406061159,12.531950670447433,5.607454340422935,7.766011428582953,9.928333905407417,12.15262651188973,5.379477328208937,7.534547532252511,6.168470285757066,8.335600011938492,3.3021487462500554,5.425358436960903,0.4103994503453112,2.4889880198572634,0.042649109249892625,2.1155401220919634
1948-04-01,21.596866028649767,11.094181434740062,5.698146420061542,2.228874090790432,3.4692723292711105,0.7619688029605248,28.34350428093397,52.81793473965999,23.313952817892925,29.503981921767064,27.549124095951157,1.8973171764525922,0.36049387277641254,0.12915196566526096,21.64175130561943,13.203346845806706,16.467017863073053,8.301694550805516,21.21751468381308,12.801389202064883,16.20429724366439,8.052916741914373,16.840608687436443,8.655471873116817,13.735160635472909,5.715200557162969,10.31988876029879,2.4828688076470096,9.968551222758414,2.1504290240375257
1948-07-01,21.829635903816094,11.04773739163971,5.800852831756565,2.2836457284681244,3.51720710328844,0.7667795636922794,28.469245839964337,53.13519234276877,23.425751387977677,29.70944095479109,27.690098453260656,1.942440477211532,0.3586815420422394,0.12213698591815363,23.542876534975665,12.766772299884854,18.49537433067756,8.05490712874497,23.12978643881458,12.381023327193152,18.23849851833741,7.8152047783081935,18.90591034056579,8.438015571321934,15.866968700948881,5.602657625478935,12.563924520476766,2.522375135158761,12.219754201762246,2.201507285155757
1948-10-01,21.932146215488398,11.128269419304525,5.7861951437057275,2.3817728060907215,3.4044223376150065,0.7597330046924877,28.86822881199657,53.575780947270545,23.597434080891187,29.97834686637935,28.05694797093773,1.9758533989713405,0.3412487336666264,0.122263712989331,20.826126426381066,13.089620615257802,15.987734015992515,8.486664163478697,20.41101934385814,12.694620504212262,15.72242168890301,8.234330982513383,16.149024957010294,8.640068278353997,13.234818122163938,5.868780412734509,9.782197520900905,2.586660066182933,9.434146173944491,2.2558690470471987
1949-01-01,21.59028396767999,11.113216968638406,5.56722596504002,2.2691953915845904,3.2980305734554287,0.7418401379458823,29.10368806339111,53.91754521863262,23.832932907763162,30.084612310869456,27.998200371605378,1.9801908877764403,0.33893292407474834,0.1269911662983727,13.204331440414974,12.243705606266175,8.907870601164113,7.974749634001443,12.833646382396147,11.875383186362276,8.669734447908617,7.73814580390122,9.122422409621556,8.187921591980585,6.5185710605711655,5.600862655873029,3.5682641545830895,2.669706785634962,3.224218961287395,2.3279036587486646
1949-04-01,21.319010132418406,11.08772449266554,5.640745267877462,2.1842031920362985,3.4565420758411634,0.7255361311355832,29.383802153382288,54.52109943643025,24.12521769279666,30.395881743633584,27.9963502216541,1.98981659874912,0.32697814648521323,0.12344190121836893,13.6769465321821,11.551392894595459,9.739795822793518,7.6698274287521295,13.326351407005777,11.205727866610381,9.509908353885654,7.443200730765076,9.913483414010372,7.841052526693204,7.507450940805205,5.469219122619506,4.767568829042768,2.768514251908538,4.418431541877288,2.42438743448965
1949-07-01,21.471752541163546,10.944284168951244,5.689444822055272,2.0720870654915275,3.6173577565637447,0.7153813073001047,30.014416538502143,55.110687162469894,24.28159681538301,30.829090347086883,28.537446634575804,1.9933545157343928,0.3270377538569476,0.11910500292534043,12.750773629152379,11.974597949580822,8.701493141409266,7.946337124352465,12.38602368568964,11.611733595559603,8.462578817863031,7.708669041405258,8.83709734853415,8.081234288040463,6.383070189523599,5.640036829830852,3.565817308009378,2.837604069476307,3.2213409115990688,2.4949466449794677
1949-10-01,21.140569194824035,10.969596850304251,5.860468795610158,2.01476636467318,3.8457024309369787,0.7040715724426243,30.026164984166872,55.649946029520265,24.300069081332694,31.34987694818757,28.272479081748752,1.9794526225987858,0.3477358959704429,0.1153535535766386,8.02207054913815,11.008399438787198,4.175865747107355,7.082357733840983,7.694743568755458,10.674306213694784,3.9680085177318025,6.870165019318253,4.6264723074596725,7.5423555759448035,2.2937949455428264,5.160950651531726,0.07293606172225076,2.8934394185172296,-0.2613583303275324,2.55210023469008
1950-01-01,21.929976047113367,11.04704840205788,6.147717015466027,2.0702220448163606,4.077494970649666,0.710301982204923,30.874158592431666,56.27327631577778,24.255722558305784,32.017553757471994,29.538238594180953,1.984400443277594,0.40124441406843375,0.12043604695477035,13.359967708927556,12.265519495182087,8.27334847395882,7.215987240052701,12.978705652131172,11.887022651640589,8.052682258364797,6.996939631269594,9.301738572970342,8.236844818609757,6.280390375165723,5.237677756987358,3.976612299394522,2.9509185548100225,3.623343046763061,2.600267308896975
1950-04-01,22.57173056371948,11.22218852886253,6.553795498744998,2.2648708223349985,4.288924676410001,0.7330843807790256,30.790085228296935,57.407955675509214,24.72203513641974,32.68592053908947,29.85891583314112,1.998946613937782,0.42489204138323045,0.12111207979951627,16.605205940189617,13.349690114481593,10.65367371148065,7.5240286871198325,16.17842977728181,12.931886001510007,10.417552733556557,7.292935662093836,11.964548615350301,8.807038085497476,8.478440024306423,5.395215991705538,5.991954276273481,2.9620776277904604,5.627143959030612,2.605120280504103
